#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002942.5	2907214	2907627	-	19834144	-	lpg2579	YP_096584.1	137	-	hypothetical protein lpg2579
chr	NC_002942.5	2907822	2908979	-	19834145	gcdH	lpg2580	YP_096585.1	385	-	glutaryl CoA dehydrogenase
chr	NC_002942.5	2908957	2911227	-	19834146	-	lpg2581	YP_096586.1	756	-	2-oxoisovalerate dehydrogenase E1
chr	NC_002942.5	2911432	2912598	+	19834147	-	lpg2582	YP_096587.1	388	-	hypothetical protein lpg2582
chr	NC_002942.5	2912523	2912861	+	19834148	-	lpg2583	YP_096588.1	112	-	flagellar protein FlhB
chr	NC_002942.5	2913345	2916083	+	19834149	sidF	lpg2584	YP_096589.1	912	-	inhibitor of growth protein SidF
chr	NC_002942.5	2916109	2916840	+	19834150	pcgL	lpg2585	YP_096590.1	243	-	hypothetical protein lpg2585
chr	NC_002942.5	2917042	2918136	+	19834151	-	lpg2586	YP_096591.1	364	-	cysteine protease
chr	NC_002942.5	2918357	2919907	+	19834152	-	lpg2587	YP_096592.1	516	-	thermolabile hemolysin
chr	NC_002942.5	2919924	2921081	-	19834153	legS1	lpg2588	YP_096593.1	385	-	acid sphingomyelinase-like phosphodiesterase
chr	NC_002942.5	2921870	2923663	-	19834154	dacB	lpg2589	YP_096594.1	597	-	D-alanyl-D-alanine carboxypeptidase
chr	NC_002942.5	2923755	2924546	-	19834155	spoOJ	lpg2590	YP_096595.1	263	-	chromosome partitioning protein ParB
chr	NC_002942.5	2924663	2925160	-	19834156	-	lpg2591	YP_096596.1	165	-	hypothetical protein lpg2591
chr	NC_002942.5	2925333	2926082	-	19834157	-	lpg2592	YP_096597.1	249	-	hypothetical protein lpg2592
chr	NC_002942.5	2926079	2927362	-	19834158	-	lpg2593	YP_096598.1	427	-	rRNA methyltransferase (SUN protein)
chr	NC_002942.5	2927359	2928303	-	19834159	fmt	lpg2594	YP_096599.1	314	-	methionyl tRNA formyltransferase
chr	NC_002942.5	2928300	2928812	-	19834160	def	lpg2595	YP_096600.1	170	-	peptide deformylase
chr	NC_002942.5	2928906	2929943	+	19834161	-	lpg2596	YP_096601.1	345	-	signal peptide protein
chr	NC_002942.5	2929940	2931025	+	19834162	-	lpg2597	YP_096602.1	361	-	DNA processing protein DprA
chr	NC_002942.5	2931036	2931452	+	19834163	-	lpg2598	YP_096603.1	138	-	hypothetical protein lpg2598
chr	NC_002942.5	2931531	2933810	+	19834164	topA	lpg2599	YP_096604.1	759	-	DNA topoisomerase I
chr	NC_002942.5	2933912	2935885	-	19834165	-	lpg2600	YP_096605.1	657	-	acyltransferase
chr	NC_002942.5	2936021	2936461	-	19834166	-	lpg2601	YP_096606.1	146	-	hypothetical protein lpg2601
chr	NC_002942.5	2936592	2937014	+	19834167	-	lpg2602	YP_096607.1	140	-	hypothetical protein lpg2602
chr	NC_002942.5	2937032	2938336	+	19834168	-	lpg2603	YP_096608.1	434	-	hypothetical protein lpg2603
chr	NC_002942.5	2938631	2939434	+	19834169	-	lpg2604	YP_096609.1	267	-	hypothetical protein lpg2604
chr	NC_002942.5	2939490	2939906	-	19834170	-	lpg2605	YP_096610.1	138	-	hypothetical protein lpg2605
chr	NC_002942.5	2940021	2940887	-	19834171	-	lpg2606	YP_096611.1	288	-	glutamine amidotransferase
chr	NC_002942.5	2941026	2943062	-	19834172	pepO	lpg2607	YP_096612.1	678	-	metallopeptidase PepO
chr	NC_002942.5	2943206	2944120	-	19834173	lpxC	lpg2608	YP_096613.1	304	-	UDP-3-O
chr	NC_002942.5	2944368	2945564	-	19834174	ftsZ	lpg2609	YP_096614.1	398	-	cell division protein FtsZ
chr	NC_002942.5	2945759	2947021	-	19834175	ftsA	lpg2610	YP_096615.1	420	-	ATP-binding cell division protein FtsA
chr	NC_002942.5	2946997	2947716	-	19834176	ftsQ	lpg2611	YP_096616.1	239	-	cell division protein FtsQ
chr	NC_002942.5	2947732	2948838	-	19834177	ddl	lpg2612	YP_096617.1	368	-	D-alanyl-alanine synthetase A
chr	NC_002942.5	2948810	2949748	-	19834178	murB	lpg2613	YP_096618.1	312	-	UDP-N-acetylenolpyruvoylglucosamine reductase
chr	NC_002942.5	2949745	2951154	-	19834179	murC	lpg2614	YP_096619.1	469	-	UDP-N-acetylmuramate--L-alanine ligase
chr	NC_002942.5	2951164	2952348	-	19834180	ftsW	lpg2615	YP_096620.1	394	-	cell division protein FtsW
chr	NC_002942.5	2952345	2953688	-	19834181	murD	lpg2616	YP_096621.1	447	-	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
chr	NC_002942.5	2953702	2954820	-	19834182	mraY	lpg2617	YP_096622.1	372	-	phospho-N-acetylmuramoyl-pentapeptide-transferase
chr	NC_002942.5	2954902	2956287	-	19834183	murF	lpg2618	YP_096623.1	461	-	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
chr	NC_002942.5	2956480	2957259	-	19834184	-	lpg2619	YP_096624.1	259	-	cell division protein ZipA
chr	NC_002942.5	2957264	2960758	-	19834185	-	lpg2620	YP_096625.1	1164	-	chromosome segregation protein SMC
chr	NC_002942.5	2960933	2961613	+	19834186	-	lpg2621	YP_096626.1	226	-	acid phosphatase, class B
chr	NC_002942.5	2961715	2962776	-	19834187	-	lpg2622	YP_096627.1	353	-	hypothetical protein lpg2622
chr	NC_002942.5	2963086	2963898	+	19834188	-	lpg2623	YP_096628.1	270	-	transmembrane protein
chr	NC_002942.5	2963973	2964455	-	19834189	greA	lpg2624	YP_096629.1	160	-	transcription elongation factor GreA
chr	NC_002942.5	2964464	2967667	-	19834190	carB	lpg2625	YP_096630.1	1067	-	carbamoyl phosphate synthase, large subunit
chr	NC_002942.5	2967794	2968066	-	19834191	-	lpg2626	YP_096631.1	90	-	hypothetical protein lpg2626
chr	NC_002942.5	2968179	2969360	+	19834192	-	lpg2627	YP_096632.1	393	-	hypothetical protein lpg2627
chr	NC_002942.5	2969395	2970147	-	19834193	-	lpg2628	YP_096633.1	250	-	hypothetical protein lpg2628
chr	NC_002942.5	2970147	2971217	-	19834194	-	lpg2629	YP_096634.1	356	-	permease
chr	NC_002942.5	2971214	2972215	-	19834195	-	lpg2630	YP_096635.1	333	-	permease
chr	NC_002942.5	2972463	2973947	+	19834196	pepA	lpg2631	YP_096636.1	494	-	aminopeptidase
chr	NC_002942.5	2973928	2974362	+	19834197	holC	lpg2632	YP_096637.1	144	-	DNA polymerase III subunit chi
chr	NC_002942.5	2974501	2974818	-	19834198	-	lpg2633	YP_096638.1	105	-	hypothetical protein lpg2633
chr	NC_002942.5	2974841	2976205	-	19834199	-	lpg2634	YP_096639.1	454	-	leucine aminopeptidase
chr	NC_002942.5	2976210	2977781	-	19834200	mviN	lpg2635	YP_096640.1	523	-	virulence factor MviN
chr	NC_002942.5	2978139	2978405	+	19834201	rpsT	lpg2636	YP_096641.1	88	-	30S ribosomal protein S20
chr	NC_002942.5	2978466	2979677	-	19834202	-	lpg2637	YP_096642.1	403	-	hypothetical protein lpg2637
chr	NC_002942.5	2980029	2981411	-	19834203	-	lpg2638	YP_096643.1	460	-	hypothetical protein lpg2638
chr	NC_002942.5	2981818	2985420	-	19834204	enhC	lpg2639	YP_096644.1	1200	-	enhanced entry protein EnhC
chr	NC_002942.5	2985447	2986013	-	19834205	enhB	lpg2640	YP_096645.1	188	-	enhanced entry protein EnhB
chr	NC_002942.5	2986010	2986732	-	19834206	enhA	lpg2641	YP_096646.1	240	-	enhanced entry protein EnhA
chr	NC_002942.5	2986905	2989412	+	19834207	-	lpg2642	YP_096647.1	835	-	sensory box/GGDEF family protein
chr	NC_002942.5	2989553	2990212	+	19834208	-	lpg2643	YP_096648.1	219	-	hypothetical protein lpg2643
chr	NC_002942.5	2990380	2991861	+	19834209	sclB	lpg2644	YP_096649.1	493	-	hypothetical protein lpg2644
chr	NC_002942.5	2991885	2993741	-	19834210	uvrC	lpg2645	YP_096650.1	618	-	excinuclease ABC subunit C
chr	NC_002942.5	2993753	2994430	-	19834211	gacA	lpg2646	YP_096651.1	225	-	response regulator GacA
chr	NC_002942.5	2994537	2995355	-	19834212	phhA	lpg2647	YP_096652.2	272	-	phenylalanine 4-monooxygenase
chr	NC_002942.5	2995794	2996891	+	19834213	cinA	lpg2648	YP_096653.1	365	-	competence damage inducible protein CinA
chr	NC_002942.5	2996850	2997875	-	19834214	obgE	lpg2649	YP_096654.2	341	-	GTPase ObgE
chr	NC_002942.5	2998090	2998368	-	19834215	rpmA	lpg2650	YP_096655.1	92	-	50S ribosomal protein L27
chr	NC_002942.5	2998381	2998692	-	19834216	rplU	lpg2651	YP_096656.1	103	-	50S ribosomal protein L21
chr	NC_002942.5	2998935	2999594	+	19834217	-	lpg2652	YP_096657.1	219	-	50S ribosomal protein L25
chr	NC_002942.5	2999713	3000282	+	19834218	pth	lpg2653	YP_096658.1	189	-	peptidyl-tRNA hydrolase
chr	NC_002942.5	3000301	3001392	+	19834219	-	lpg2654	YP_096659.1	363	-	GTP-dependent nucleic acid-binding protein EngD
chr	NC_002942.5	3001753	3002868	+	19834220	-	lpg2655	YP_096660.1	371	-	sensory box protein
chr	NC_002942.5	3003002	3003970	+	19834221	-	lpg2656	YP_096661.1	322	-	octaprenyl diphosphate synthase IspB
chr	NC_002942.5	3004193	3006448	-	19834222	feoB	lpg2657	YP_096662.1	751	-	ferrous iron transport protein B
chr	NC_002942.5	3006445	3006672	-	19834223	feoA	lpg2658	YP_096663.1	75	-	ferrous iron transporter A
chr	NC_002942.5	3006761	3007852	-	19834224	-	lpg2659	YP_096664.1	363	-	ATPase N2B (nucleotide (GTP) binding protein)
chr	NC_002942.5	3007840	3008502	-	19834225	-	lpg2660	YP_096665.1	220	-	transmembrane protein
chr	NC_002942.5	3008661	3009527	+	19834226	panB	lpg2661	YP_096666.1	288	-	3-methyl-2-oxobutanoate hydroxymethyltransferase
chr	NC_002942.5	3009539	3010297	+	19834227	panC	lpg2662	YP_096667.1	252	-	pantoate-beta-alanine ligase
chr	NC_002942.5	3010294	3010827	+	19834228	-	lpg2663	YP_096668.1	177	-	hypothetical protein lpg2663
chr	NC_002942.5	3010830	3012245	-	19834229	-	lpg2664	YP_096669.1	471	-	pyruvate carboxylase subunit A
chr	NC_002942.5	3012238	3012954	-	19834230	-	lpg2665	YP_096670.1	238	-	dienelactone hydrolase
chr	NC_002942.5	3013221	3014102	+	19834231	-	lpg2666	YP_096671.1	293	-	hydrolase
chr	NC_002942.5	3014236	3015114	-	19834232	rpoH	lpg2667	YP_096672.1	292	-	RNA polymerase factor sigma-32
chr	NC_002942.5	3015387	3016316	-	19834233	ftsX	lpg2668	YP_096673.1	309	-	cell division ATP transporter FtsX
chr	NC_002942.5	3016310	3016996	-	19834234	ftsE	lpg2669	YP_096674.1	228	-	hypothetical protein lpg2669
chr	NC_002942.5	3016947	3018053	-	19834235	ftsY	lpg2670	YP_096675.1	368	-	cell division membrane protein FtsY
chr	NC_002942.5	3018077	3019402	+	19834236	-	lpg2671	YP_096676.1	441	-	zinc protease
chr	NC_002942.5	3019399	3020703	+	19834237	-	lpg2672	YP_096677.1	434	-	zinc protease
chr	NC_002942.5	3020700	3021245	+	19834238	-	lpg2673	YP_096678.1	181	-	N-6 adenine-specific DNA methylase
chr	NC_002942.5	3021320	3021811	+	19834239	dotD	lpg2674	YP_096679.1	163	-	lipoprotein DotD
chr	NC_002942.5	3021792	3022703	+	19834240	dotC	lpg2675	YP_096680.1	303	-	DotC
chr	NC_002942.5	3022673	3023836	+	19834241	dotB	lpg2676	YP_096681.1	387	-	ATPase
chr	NC_002942.5	3023919	3025646	+	19834242	-	lpg2677	YP_096682.1	575	-	5\'-nucleotidase
chr	NC_002942.5	3025688	3026485	-	19834243	-	lpg2678	YP_096683.1	265	-	hypothetical protein lpg2678
chr	NC_002942.5	3026515	3027459	-	19834244	-	lpg2679	YP_096684.1	314	-	D-isomer specific 2-hydroxyacid dehydrogenase
chr	NC_002942.5	3027690	3028718	+	19834245	murE3	lpg2680	YP_096685.1	342	-	UDP-N-acetylmuramyl tripeptide synthase
chr	NC_002942.5	3028993	3029880	+	19834246	-	lpg2681	YP_096686.1	295	-	4-hydroxy-2-oxovalerate aldolase
chr	NC_002942.5	3030019	3030726	+	19834247	-	lpg2682	YP_096687.1	235	-	hypothetical protein lpg2682
chr	NC_002942.5	3030713	3032560	+	19834248	-	lpg2683	YP_096688.1	615	-	DlpA protein
chr	NC_002942.5	3032560	3033420	+	19834249	-	lpg2684	YP_096689.1	286	-	hypothetical protein lpg2684
chr	NC_002942.5	3033585	3034331	-	19834250	-	lpg2685	YP_096690.1	248	-	dienelactone hydrolase
chr	NC_002942.5	3034433	3037579	-	19834251	dotA	lpg2686	YP_096691.1	1048	-	defect in organelle trafficking protein DotA
chr	NC_002942.5	3037576	3038031	-	19834252	icmV	lpg2687	YP_096692.1	151	-	intracellular multiplication protein IcmV
chr	NC_002942.5	3038144	3038599	+	19834253	icmW	lpg2688	YP_096693.1	151	-	intracellular multiplication protein IcmW
chr	NC_002942.5	3038599	3039999	+	19834254	icmX	lpg2689	YP_096694.1	466	-	intracellular multiplication protein IcmX
chr	NC_002942.5	3040006	3041637	-	19834255	lphB	lpg2690	YP_096695.1	543	-	protein LphB
chr	NC_002942.5	3041997	3044540	+	19834256	-	lpg2691	YP_096696.1	847	-	cation transporting ATPase PacS
chr	NC_002942.5	3044791	3045321	+	19834257	-	lpg2692	YP_096697.1	176	-	hypothetical protein lpg2692
chr	NC_002942.5	3045394	3046194	-	19834258	-	lpg2693	YP_096698.1	266	-	SnoK-like protein
chr	NC_002942.5	3046318	3047175	-	19834259	legD1	lpg2694	YP_096699.1	285	-	phytanoyl-CoA dioxygenase
chr	NC_002942.5	3047264	3048325	-	19834260	-	lpg2695	YP_096700.1	353	-	heptosyl transferase glycosyltransferase 9 protein
chr	NC_002942.5	3048511	3049476	-	19834261	miaA	lpg2696	YP_096701.1	321	-	tRNA delta(2)-isopentenylpyrophosphate transferase
chr	NC_002942.5	3049445	3051175	-	19834262	mutL	lpg2697	YP_096702.1	576	-	DNA mismatch repair protein MutL
chr	NC_002942.5	3051166	3052596	-	19834263	amiB	lpg2698	YP_096703.1	476	-	N-acetylmuramoyl-L-alanine amidase
chr	NC_002942.5	3052593	3053075	-	19834264	-	lpg2699	YP_096704.1	160	-	hypothetical protein lpg2699
chr	NC_002942.5	3053201	3054682	-	19834265	-	lpg2700	YP_096705.1	493	-	sugar kinase
chr	NC_002942.5	3054810	3055205	-	19834266	sspB	lpg2701	YP_096706.1	131	-	ClpXP protease specificity-enhancing factor
chr	NC_002942.5	3055208	3055828	-	19834267	sspA	lpg2702	YP_096707.1	206	-	stringent starvation protein A
chr	NC_002942.5	3056079	3056819	-	19834268	-	lpg2703	YP_096708.1	246	-	ubiquinol-cytochrome c reductase, cytochrome c1
chr	NC_002942.5	3056816	3058030	-	19834269	petB	lpg2704	YP_096709.1	404	-	ubiquinol-cytochrome c reductase, cytochrome b
chr	NC_002942.5	3058041	3058667	-	19834270	petA	lpg2705	YP_096710.1	208	-	ubiquinol-cytochrome c reductase, iron-sulfur subunit
chr	NC_002942.5	3058832	3059263	-	19834271	rpsI	lpg2706	YP_096711.1	143	-	30S ribosomal protein S9
chr	NC_002942.5	3059269	3059703	-	19834272	rplM	lpg2707	YP_096712.2	144	-	50S ribosomal protein L13
chr	NC_002942.5	3060042	3060257	-	19834273	-	lpg2708	YP_096713.1	71	-	(2Fe-2S)-binding protein, partial
chr	NC_002942.5	3060361	3060660	-	19834274	ihfA	lpg2709	YP_096714.1	99	-	integration host factor subunit alpha
chr	NC_002942.5	3060657	3063038	-	19834275	pheT	lpg2710	YP_096715.1	793	-	phenylalanyl-tRNA synthetase subunit beta
chr	NC_002942.5	3063296	3064324	-	19834276	pheS	lpg2711	YP_096716.1	342	-	phenylalanyl-tRNA synthetase subunit alpha
chr	NC_002942.5	3064449	3064808	-	19834277	rplT	lpg2712	YP_096717.1	119	-	50S ribosomal protein L20
chr	NC_002942.5	3065045	3065434	-	19834278	infC	lpg2713	YP_096718.1	129	-	translational initiation factor IF-3
chr	NC_002942.5	3065606	3067546	-	19834279	thrS	lpg2714	YP_096719.1	646	-	threonyl-tRNA synthetase
chr	NC_002942.5	3068032	3068319	+	19834281	-	lpg2716	YP_096720.1	95	-	hypothetical protein lpg2716
chr	NC_002942.5	3068642	3069127	+	19834282	-	lpg2717	YP_096721.1	161	-	hypothetical protein lpg2717
chr	NC_002942.5	3069837	3071399	-	19834283	-	lpg2718	YP_096722.1	520	-	hypothetical protein lpg2718
chr	NC_002942.5	3071680	3072831	+	19834284	-	lpg2719	YP_096723.1	383	-	carboxylate-amine ligase
chr	NC_002942.5	3072810	3073841	+	19834285	legN	lpg2720	YP_096724.1	343	-	cNMP binding domain-containing protein
chr	NC_002942.5	3073978	3074766	+	19834286	-	lpg2721	YP_096725.1	262	-	glutamine amidotransferase
chr	NC_002942.5	3074894	3075970	-	19834287	-	lpg2722	YP_096726.1	358	-	Oye family NADH-dependent flavin oxidoreductase
chr	NC_002942.5	3076021	3076320	-	19834288	-	lpg2723	YP_096727.1	99	-	transcriptional regulator
chr	NC_002942.5	3076573	3076917	-	19834289	-	lpg2724	YP_096728.1	114	-	hypothetical protein lpg2724
chr	NC_002942.5	3077034	3077663	+	19834290	-	lpg2725	YP_096729.1	209	-	hypothetical protein lpg2725
chr	NC_002942.5	3077871	3078365	-	19834291	ppiB	lpg2726	YP_096730.1	164	-	peptidylprolyl cis-trans isomerase B (cyclophilin-type) Lcy
chr	NC_002942.5	3078392	3079558	-	19834292	tgt	lpg2727	YP_096731.1	388	-	queuine/archaeosine tRNA-ribosyltransferase
chr	NC_002942.5	3079540	3079710	-	19834293	-	lpg2728	YP_096732.1	56	-	hypothetical protein lpg2728
chr	NC_002942.5	3080093	3080557	-	19834295	cycB	lpg2730	YP_096733.1	154	-	cytochrome c5
chr	NC_002942.5	3080710	3081960	+	19834296	-	lpg2731	YP_096734.1	416	-	hypothetical protein lpg2731
chr	NC_002942.5	3082042	3083067	-	19834297	-	lpg2732	YP_096735.1	341	-	(two component) response regulator
chr	NC_002942.5	3083349	3083912	+	19834298	-	lpg2733	YP_096736.1	187	-	hypothetical protein lpg2733
chr	NC_002942.5	3084000	3085289	-	19834299	-	lpg2734	YP_096737.1	429	-	sensor protein LuxN
chr	NC_002942.5	3085645	3086610	+	19834301	hemC	lpg2735	YP_096738.1	321	-	porphobilinogen deaminase
chr	NC_002942.5	3086607	3087359	+	19834302	-	lpg2736	YP_096739.1	250	-	uroporphyrinogen III methylase
chr	NC_002942.5	3087363	3088487	+	19834303	-	lpg2737	YP_096740.1	374	-	uroporphyrinogen III methylase
chr	NC_002942.5	3088490	3089677	+	19834304	hemY	lpg2738	YP_096741.1	395	-	protoporphyrinogen oxidase
chr	NC_002942.5	3089813	3090736	-	19834305	-	lpg2739	YP_096742.1	307	-	cation efflux system protein
chr	NC_002942.5	3090733	3091395	-	19834306	-	lpg2740	YP_096743.1	220	-	hypothetical protein lpg2740
chr	NC_002942.5	3091385	3091948	-	19834307	orn	lpg2741	YP_096744.1	187	-	oligoribonuclease
chr	NC_002942.5	3091938	3093170	-	19834308	cca	lpg2742	YP_096745.2	410	-	multifunctional tRNA nucleotidyl transferase/2\'3\'-cyclic phosphodiesterase/2\'nucleotidase/phosphatase
chr	NC_002942.5	3093233	3094210	+	19834309	-	lpg2743	YP_096746.1	325	-	EngC GTPase
chr	NC_002942.5	3094245	3095414	-	19834310	-	lpg2744	YP_096747.1	389	-	hypothetical protein lpg2744
chr	NC_002942.5	3095575	3097542	-	19834311	-	lpg2745	YP_096748.1	655	-	hypothetical protein lpg2745
chr	NC_002942.5	3098360	3098641	+	19834314	-	lpg2749	YP_096749.1	93	-	hypothetical protein lpg2749
chr	NC_002942.5	3098418	3098759	+	19834315	-	lpg2750	YP_096750.1	113	-	hypothetical protein lpg2750
chr	NC_002942.5	3099250	3099600	+	19834316	-	lpg2751	YP_096751.1	116	-	hypothetical protein lpg2751
chr	NC_002942.5	3103406	3105076	+	19834319	dnaZX	lpg2754	YP_096752.1	556	-	DNA polymerase III subunits gamma and tau
chr	NC_002942.5	3105110	3105448	+	19834320	-	lpg2755	YP_096753.1	112	-	hypothetical protein lpg2755
chr	NC_002942.5	3105451	3106050	+	19834321	recR	lpg2756	YP_096754.1	199	-	recombination protein RecR
chr	NC_002942.5	3106043	3106903	+	19834322	-	lpg2757	YP_096755.1	286	-	hypothetical protein lpg2757
chr	NC_002942.5	3106900	3108897	+	19834323	-	lpg2758	YP_096756.1	665	-	hypothetical protein lpg2758
chr	NC_002942.5	3109134	3110618	-	19834324	-	lpg2759	YP_096757.1	494	-	hypothetical protein lpg2759
chr	NC_002942.5	3110820	3111548	+	19834325	-	lpg2760	YP_096758.1	242	-	DNA-binding response regulator
chr	NC_002942.5	3111771	3112433	-	19834326	-	lpg2761	YP_096759.1	220	-	hypothetical protein lpg2761
chr	NC_002942.5	3112690	3113406	-	19834327	-	lpg2762	YP_096760.1	238	-	hypothetical protein lpg2762
chr	NC_002942.5	3113646	3114911	-	19834328	-	lpg2763	YP_096761.1	421	-	Mg2+ and Co2+ transporter CorB, hemolysin
chr	NC_002942.5	3115061	3115597	-	19834329	ppa	lpg2764	YP_096762.1	178	-	inorganic pyrophosphatase
chr	NC_002942.5	3115727	3116068	+	19834330	hit	lpg2765	YP_096763.1	113	-	hypothetical protein lpg2765
chr	NC_002942.5	3116053	3116619	+	19834331	folE2	lpg2766	YP_096764.1	188	-	GTP cyclohydrolase I
chr	NC_002942.5	3116678	3117769	-	19834332	-	lpg2767	YP_096765.1	363	-	hypothetical protein lpg2767
chr	NC_002942.5	3117904	3120093	-	19834333	pnp	lpg2768	YP_096766.1	729	-	polynucleotide phosphorylase
chr	NC_002942.5	3120208	3120483	-	19834334	rpsO	lpg2769	YP_096767.1	91	-	30S ribosomal protein S15
chr	NC_002942.5	3120631	3121557	-	19834335	truB	lpg2770	YP_096768.1	308	-	tRNA pseudouridine synthase B
chr	NC_002942.5	3121529	3121900	-	19834336	rbfA	lpg2771	YP_096769.1	123	-	ribosome-binding factor A
chr	NC_002942.5	3121904	3124510	-	19834337	infB	lpg2772	YP_096770.1	868	-	translation initiation factor IF-2
chr	NC_002942.5	3124599	3126077	-	19834338	nusA	lpg2773	YP_096771.1	492	-	transcription elongation factor NusA
chr	NC_002942.5	3126089	3126532	-	19834339	-	lpg2774	YP_096772.1	147	-	hypothetical protein lpg2774
chr	NC_002942.5	3126788	3128260	-	19834341	nuoN	lpg2776	YP_096773.1	490	-	NADH dehydrogenase subunit N
chr	NC_002942.5	3128284	3129789	-	19834342	nuoM	lpg2777	YP_096774.1	501	-	NADH dehydrogenase I subunit M
chr	NC_002942.5	3129805	3131778	-	19834343	nuoL	lpg2778	YP_096775.1	657	-	NADH dehydrogenase I subunit L
chr	NC_002942.5	3131783	3132088	-	19834344	nuoK	lpg2779	YP_096776.1	101	-	NADH dehydrogenase I subunit K
chr	NC_002942.5	3132106	3132765	-	19834345	nuoJ	lpg2780	YP_096777.1	219	-	NADH dehydrogenase I subunit J
chr	NC_002942.5	3132777	3133277	-	19834346	nuoI	lpg2781	YP_096778.1	166	-	NADH dehydrogenase subunit I
chr	NC_002942.5	3133296	3134318	-	19834347	nuoH	lpg2782	YP_096779.1	340	-	NADH dehydrogenase I subunit H
chr	NC_002942.5	3134331	3136682	-	19834348	nuoG	lpg2783	YP_096780.1	783	-	NADH dehydrogenase subunit G
chr	NC_002942.5	3136699	3137985	-	19834349	nuoF	lpg2784	YP_096781.1	428	-	NADH dehydrogenase I subunit F
chr	NC_002942.5	3137995	3138498	-	19834350	-	lpg2785	YP_096782.1	167	-	NADH dehydrogenase I subunit E
chr	NC_002942.5	3138559	3139827	-	19834351	nuoD	lpg2786	YP_096783.1	422	-	NADH dehydrogenase subunit D
chr	NC_002942.5	3139805	3140488	-	19834352	nuoC	lpg2787	YP_096784.1	227	-	NADH dehydrogenase I subunit C
